"fecha","Cerrillos","Cerro Navia","Conchalí","El Bosque","Estación Central","Huechuraba","Independencia","La Cisterna","La Florida","La Granja","La Pintana","La Reina","Las Condes","Lo Barnechea","Lo Espejo","Lo Prado","Macul","Maipú","Ñuñoa","Pedro Aguirre Cerda","Peñalolén","Providencia","Pudahuel","Puente Alto","Quilicura","Quinta Normal","Recoleta","Renca","San Joaquín","San Miguel","San Ramón","Santiago","Vitacura"
2010-01-01,17.9957086426753,12.9029399797026,9.44184952562014,18.8756968420588,12.4003089054528,9.33371879185517,8.35710717187801,18.11897339559,12.5616968956918,15.9192212548507,14.6831893507817,10.5489122001741,9.47901432520827,9.38972131543532,17.8888109447429,13.5753928860881,13.4937021963784,17.9138341051977,10.7510582189895,14.4266750896001,11.6080168466,9.38273519100586,13.6120998365755,8.72991154813358,11.8084909346186,12.0575595202556,8.4230438112352,10.9778576519511,12.4136206422306,12.8106246493108,17.4704246907887,9.75268259603492,9.15128336641251
2010-01-02,20.3781304325474,18.605548311216,12.7875761631622,21.9408798028511,13.1090726037564,12.7042986172483,10.9775346259933,20.8038762668297,13.5039037815802,17.9084042734316,16.3861722702207,15.4444602767769,13.0954493874118,16.1772737398339,20.2456706956959,17.8995710574838,14.7753767891304,20.6971685454183,13.1200496775408,14.7696050428964,14.8684447641779,11.8776330593617,19.09985640631,8.54491179845071,17.4041874701997,14.4660863935119,11.2431590486022,17.0017350409652,12.2473554148108,12.8549224504184,20.0675400400329,11.2353667863834,12.9627095738385
2010-01-03,19.3845520317575,14.6437511350236,11.6389068101345,17.1307403549866,14.7673913217928,11.912722057239,9.96097949911488,17.0617726503067,12.5238385398557,15.4277031221633,14.032533078684,14.0439061824671,12.1526170376692,13.826840892923,18.3405144080095,15.414208276168,14.4090211862904,19.0444461657421,13.0957483457045,16.1941673923412,14.0231387311008,11.4680192860433,15.1801805977765,8.56618241232075,15.8324650225875,14.208915281325,10.1963525541752,13.2833620198135,14.6840278498642,14.966352787353,16.4122227653139,11.7121263206875,11.9489051765627
2010-01-04,17.3463897855577,13.1612198292721,9.63453102922973,15.0763882932905,12.2110065458302,9.06060660134125,8.42680927397527,15.0890111296548,12.0477540684142,14.0643112918331,13.1047342297762,9.20126158145705,8.77199937455609,7.5857208314694,16.3370304208403,13.6301060631901,12.8718654958939,17.05741139495,10.1701313806883,13.6680981655687,10.7385827588409,9.06992036944323,13.6770614920216,9.0891487758745,12.054359195834,12.1155540471041,8.39521710475947,11.4181282938088,12.0944120594104,12.4781590856278,14.7833505103734,9.6941871033244,8.54801023739129
2010-01-05,15.9137634376281,12.3225979983272,8.81509625324888,14.216446851301,10.4551767369875,8.24024974627768,7.48563666344162,14.1630580074527,12.2235628397847,13.4964384814622,13.0205399932032,8.33442517398723,7.78986483976483,6.8335591305129,15.1097353870157,12.5299137368112,11.9274425047012,15.7441592632134,9.04159138798502,11.9859750839223,9.8649034064101,7.98769441567111,12.8500866194528,10.3444569225735,12.3458336440836,10.6943936030989,7.50358395094354,11.0126170351966,10.3251429063982,10.7783937917293,14.1094151949696,8.34443239996356,7.63432825808307
2010-01-06,17.1324403189865,14.0069032544417,10.0332811489441,17.618802483466,11.7056592903461,9.34369056029531,8.56566128594118,16.9321374272516,12.1262310564799,14.9540472834461,14.0480582797908,8.98714696427643,8.6721039197867,7.54289376104814,16.8722890148164,14.0955945612139,12.6556286360197,17.2191550685054,9.8553117905047,13.3064240463405,10.4130852951814,8.95794967185516,14.5909700150424,9.01867282675388,13.9025398869145,11.9443836019275,8.5698400055134,12.5636403225859,11.4068473454652,11.8171592420557,16.4024566305552,9.49484531613725,8.62773110752934
2010-01-07,21.786341247231,18.0340201071369,13.1381268980444,17.5045560245339,15.4228513039412,11.7268343911605,11.6496623885507,17.2856821676959,12.4873289468615,14.7584058038944,14.6137345957466,9.19076387797836,10.3268944082019,7.45094383030273,19.6225565192018,18.157434596988,13.2548977165045,21.4573708591639,11.4058168894501,16.1036737849273,10.7844753673981,11.3255162084433,18.5679322422143,10.5853300345699,16.0148183133146,15.8301502647476,11.4532920040867,15.9387807965885,14.2955501246688,14.6550907958134,16.4379399092999,12.7688296604377,10.5839213903658
2010-01-08,15.5452971568674,13.9393329906828,9.47489086299741,16.4176852111381,9.51794606586625,9.55353376890653,8.07470966678094,15.5075329496649,12.3428054158388,13.6462214389465,14.1338593151981,11.9741149200098,9.94355944359376,12.9502256467106,15.2542793248724,13.378699532728,10.6004564377231,15.7410346269291,9.70953327178051,10.7375677660463,11.1346478482088,8.7924206411917,14.3309036638872,12.0895419561514,13.2583026678059,10.6803298799499,8.32806616951011,12.7899462400136,8.71503192556766,9.20636688768402,15.2446917628685,8.15162553392845,9.87691210626489
2010-01-09,18.5420190699744,16.5552485484537,12.0295843741271,17.4299895751562,11.4179458187934,11.5441571128761,9.8968290349823,16.7508914179142,12.0623535803504,14.5089324816724,14.2128120526545,11.7842494749862,10.6435615941035,12.0518956077495,17.4832826901426,15.9218583301397,11.9759094588536,18.6105318802629,10.6523639720831,12.500367982738,11.6697713066843,10.0638164907593,17.0189541874709,9.83274767058599,19.2079998735033,12.8030673833529,10.132841783161,16.1304707791299,10.3263315407956,10.886089318661,16.256050615075,9.87108719442399,10.9694188074237
2010-01-10,20.6808861094667,16.8765656001811,11.9551343635519,17.9420459180935,12.7945688305309,12.0827283833238,10.2652131740658,17.3751346701525,12.5424775075734,14.8090397979637,14.8667169240964,14.5848154234934,12.4059068152471,15.907205487035,18.9509941028157,16.6619402970852,12.2858767419748,20.4115724255036,12.0399282245345,13.8556758633637,13.3088892339291,11.1095998811529,17.3501427737097,10.8620617652794,16.4009317875603,13.9268866903725,10.5606973207558,15.4263195845379,11.5459638527217,12.1022546403409,16.7336083083184,10.6826647115818,12.4347618328976
