"fecha","Cerrillos","Cerro Navia","Conchalí","El Bosque","Estación Central","Huechuraba","Independencia","La Cisterna","La Florida","La Granja","La Pintana","La Reina","Las Condes","Lo Barnechea","Lo Espejo","Lo Prado","Macul","Maipú","Ñuñoa","Pedro Aguirre Cerda","Peñalolén","Providencia","Pudahuel","Puente Alto","Quilicura","Quinta Normal","Recoleta","Renca","San Joaquín","San Miguel","San Ramón","Santiago","Vitacura"
2010-01-11,11.4177485558467,11.8377902191824,12.0673834047593,11.6389082398529,12.0552529564428,12.5663630218364,11.1223651896337,11.7748597992666,12.5360176613203,12.2362199064799,12.1491506303928,14.0212170454728,12.6515910191527,14.6794596211685,11.6535618728494,11.870915889477,12.3550985644079,11.4902876824516,12.6457135802738,12.2366158347548,13.2846581755073,11.9054087170978,11.8028777687551,12.5940029143304,15.5886151478353,11.80513052482,11.3789767754561,12.6155735944808,12.3160422626455,12.2850077997304,11.9084636020836,11.5201886341318,12.6905471112815
2010-01-12,18.795038202466,18.1981607929247,18.2882450237645,15.452677340577,19.0830759083569,17.9013564826916,17.6868238122018,16.0110799698122,15.6416827727286,15.9434553784197,15.554442415642,16.3411318714468,17.0633955876364,15.7744518952072,17.6669213623901,18.487907447651,17.1419155103399,18.4963312112313,17.4299802083941,18.6297258341085,16.7239936648157,17.5597447109892,18.1753138241196,14.7748550946189,20.0047777071149,18.6904555290958,17.6400089281695,18.3760002226714,18.9076906562896,18.8057510485371,15.7547558975797,18.2941763372448,17.3226317877794
2010-01-13,22.0057637686943,23.3881067715814,24.4957446093253,19.2922046448286,24.0852297666532,24.2750015297797,23.778110617505,20.2146314361038,20.9776735263443,21.3260091997147,20.0141783873476,22.8063311480062,23.2814925010515,22.2060018994698,21.4504473891197,23.3984178748108,23.5609678553028,21.9470620477548,23.6651862175815,23.5388332676833,23.3153008431965,23.6680110787047,23.3004138266394,18.709813967403,27.7580118412416,23.6962190798089,23.8175060247255,24.568280253283,24.3811626095705,24.2303150107801,20.2885476428537,24.0092674083288,23.5724446167568
2010-01-14,31.6486266476296,29.276059149633,29.8069257780079,30.1697772435116,31.059900487634,29.147844550685,29.1748803397441,30.3397771785091,30.1991803271168,30.1710002447795,30.2704624188025,27.8283486690061,28.5014730714221,26.6721157167454,31.112087988002,29.8499651736174,30.1728881468542,31.029144169522,29.2814538337077,31.1639615625111,28.8445241890838,29.138571675996,28.8818288528162,30.2851671193538,30.5999888959002,30.8302804318811,29.0499295028094,29.496161687395,30.9613013805852,30.9650178576656,30.2255060628457,29.9286134249515,28.5642842950174
2010-01-15,31.2656369989561,29.4109918066972,33.6679073185584,43.7588771113991,33.536213929305,35.3452235600267,34.7646909447396,43.3810031637392,52.5232947193039,48.7424556010313,48.794849469248,42.004700526917,38.2248038818715,40.3075861097299,36.9450037158503,30.2392593450093,46.2852466512805,31.6631208338758,40.1547493432859,37.2556528567726,44.2285229906691,37.0410682552365,29.2269412994081,54.8733982855889,31.7837584772926,32.6518150650699,35.0451901606128,30.7131974029488,37.0506620104589,37.4019967691416,45.9784133991127,34.5581706791783,36.5579855375837
2010-01-16,24.4856509937429,25.6955207457286,27.360751249518,28.8482858804378,26.394549231045,28.8508030256508,27.4269774132765,28.9929916713771,33.2398192745372,31.656058644114,31.3166333297795,33.9451210826915,30.7134474973041,35.0895716997456,26.6782792563257,25.6295959163058,31.4618065163659,24.8174499291895,30.6399581021342,27.4925919577842,33.0233361941395,28.997726937772,25.5471229645542,33.6441751843048,28.2449688296347,26.2423814131058,27.827991131424,26.7877434748276,27.7823631100845,27.8740648414787,30.1342013414608,27.1187137089083,30.0529784968238
2010-01-17,20.137510824929,19.7841326653247,20.7134132515739,22.357394581593,20.0567849219194,21.3758982864054,20.7632594866278,22.4712489140016,25.55627533522,24.2306359984981,24.3119127124174,23.6819811201029,22.1543163966283,23.7246490725105,21.2818678729266,19.8419454372465,23.750163331682,20.243895258661,22.4005712252325,21.0249500425763,23.8443325898673,21.468437176502,19.8265366063342,26.2893793150675,21.6916158615678,20.063713539229,20.9544483846958,20.4323948170198,20.9077438647734,21.07715848871,23.3099614248708,20.4645682331381,21.772622176635
2010-01-18,13.023673846041,12.0586342915024,13.1668033512301,15.1587025458863,12.8844710345256,14.332561651789,13.3960270029643,15.0003084379842,16.5818954224709,15.7575783688806,16.0688541112938,17.6675054951327,15.6014239032393,18.9140139704179,13.9140034761253,12.2903093495441,15.064186121539,13.0495738435342,15.2046890120544,13.5832863372698,16.5270281503582,14.3633770058141,12.118953727477,17.5146294081053,13.4215057097313,12.7446836800524,13.684064506492,12.5319042606433,13.4315448045905,13.5213432932682,15.4398967683221,13.2051550930026,15.2550386175763
2010-01-19,16.4377865152332,15.2887987458987,17.2065265070545,18.151969007814,17.0161249016962,17.3338216597952,16.792150445463,18.3689051577615,20.2868796873367,19.8207962085244,19.2559494809212,17.2896162925413,16.9554068615549,16.0963039103838,17.4431750674313,15.7311859816413,19.870323288818,16.3816607232859,17.8734799328394,17.9279607165437,18.5596615422487,17.1444676498598,15.290931642198,19.6642907165488,20.1141358834761,16.5293624963839,16.8869007887928,16.5657708132478,17.9812256930603,18.0511474203513,18.9369479069057,16.94810312048,16.8392161596782
2010-01-20,24.5984548069482,23.7473222914241,25.9272336113088,25.4702269407917,25.7092035145583,25.3828088121784,25.9981173602998,25.20910203291,21.2301708826113,23.9319949006873,22.3141997046801,21.8948135309561,23.8992556098985,20.6632074878299,24.8051335623696,24.1875340972126,24.5939916243883,24.5051020984985,24.2867017144376,25.4757175379427,23.0392606771119,25.1039701533722,23.74748949072,17.6086134542231,27.1826568537492,25.1895231436019,25.8465892141534,24.8189489577572,25.7593990176064,25.5966743176931,24.5044686984289,25.9972905222423,24.3255300881942
2010-01-21,25.5583538530595,25.1466079604334,29.4525345795336,27.7917918531262,27.8917429523766,29.4544285542041,29.9524611317174,27.8561574455446,27.5982798983346,28.5548152851473,27.1557194609364,27.1336830836987,28.4167657713086,26.0425313955481,26.6469110098298,25.5985093818973,29.5663054571872,25.4855439043406,28.7341107174924,27.9594548777601,28.3434818913453,29.2437965434721,25.0270375328738,25.1805909728151,30.9367957361639,27.3976249649098,29.9229315113834,27.4113790592324,28.6704210910821,28.5519163916388,27.9766124988063,29.2886473088337,28.646469693022
2010-01-22,21.2971654705747,19.8955027564899,22.7715909403463,25.5756340515446,21.692624684781,24.1070425349083,22.4300960272965,25.3337227495769,26.9639327459832,26.6234166232469,26.1700379174892,27.1735754250927,24.7966536579153,27.8864696291402,23.1481547522025,20.3375387090016,25.8180643385565,21.3859652141507,24.8300015985596,22.9945673278377,26.6337017725133,23.5700277385398,19.9465367058664,26.5676137392435,26.7630273211209,21.2977248660628,22.8651978464622,21.9024108935448,22.8467522396749,22.9703480070539,25.9834589272136,22.1660374202872,24.543442179612
2010-01-23,25.0045838142454,25.1985925200654,25.796812278895,26.0905052985379,25.2026092995296,25.5246974104334,25.0914183186811,26.3717585817206,28.9246715702426,27.9749649723887,27.7711045060136,26.0650293161669,25.4409659840687,25.2472371452739,25.7512938541396,25.0998875334967,27.8960695822206,24.8442860532973,26.1147460582538,25.7699417936459,27.0190160503347,25.3909148185818,24.7378418530705,28.9911333036703,27.8043549116208,25.5306080790105,25.131688438173,26.167253042966,25.7060312046797,25.8432933547271,27.0606241562916,25.0695654168449,25.2673150012428
2010-01-24,22.6456716534722,22.6371564575684,23.5441317574813,28.8364096632786,23.7428155709032,23.8024081398021,23.6599036936321,27.9000751932987,27.7071476970306,27.7774823931964,27.9555465193081,24.8213746586748,24.2455822230273,24.422205410839,24.8724197380106,22.8096735339665,26.0343051407713,22.9990158240861,24.6870286782823,24.7039741033672,25.2524265745355,24.1141556260976,22.5463106487397,28.3812078367209,23.2277150419988,23.3980457089573,23.6959288431383,22.913972162694,24.4472974738074,24.431509289342,28.0615341822356,23.813173889206,23.9666609480027
2010-01-25,21.3172665934592,20.4126628695117,21.5891442519243,22.9817432705273,21.6393870505918,21.9757352128472,21.616824600806,22.958895091943,23.9509559298644,23.6710330519383,23.4670316871411,22.950640943425,22.2814459226364,22.7448048881374,22.1011021242202,20.7277435446207,23.430621991179,21.2945858779874,22.5918495881206,22.2534685700266,23.2059963181463,22.0525044789828,20.4183518559405,23.8334893103993,22.2340454634524,21.32414441501,21.7123240813209,20.9377054139591,22.2323630672778,22.2725110138043,23.2761694582553,21.6835465284725,22.0869777173979
2010-01-26,17.5439120082184,18.1453952551896,19.2658786288467,19.5168357285256,19.599014076501,19.7024547267839,19.3043001537194,19.5701653991125,20.9851224050779,20.461983553163,20.2586513089545,20.5050003534257,19.9747052975491,20.3115007552905,18.5449069631118,18.3796310799406,20.7183967877047,17.776297831026,20.327463860256,19.9213501013907,20.6431829722276,19.8187597770226,18.2109392527736,21.1616440774069,19.7032943194945,18.9143409320949,19.38887405438,18.5410188399318,20.3494530696874,20.2298967910262,19.8476182131834,19.6216537963857,19.8121620959343
2010-01-27,23.6113572025394,23.2410220984613,24.1699804745579,26.2900538470165,24.4519240168708,23.90386574515,23.7637330071653,25.7769294507373,23.5916127990626,24.9440402297442,24.3191599301187,22.1572304350444,22.9540814278408,21.1377481295151,24.5039888019132,23.543855347961,24.4489237411405,23.8076180698961,23.561518139226,24.8153176455814,23.0745418351567,23.5968755377786,23.3516340139342,22.2441960884761,26.3853335292857,23.8748253061093,23.7348191562755,23.8769328963287,24.7612662158606,24.6625375307124,25.4245369717396,24.1446660836647,23.1619288508111
2010-01-28,20.8351464209387,19.9393486184004,21.5385356890683,22.541352069134,22.3463063394603,21.5403927261871,21.0050573465387,22.7664130379571,23.6924606539319,23.8733464731659,22.8834723999712,20.9630222852902,20.9790402338914,19.3331785834651,21.8675316832942,20.5484533217435,24.2683693332566,20.8885661817011,22.254294068741,23.1921567665711,22.5138090248901,21.4669680336813,20.0462878553507,22.2222915477435,24.2891855658149,21.3445516764739,21.043238144565,20.7957417828309,23.4276939698464,23.3733123752336,23.0696743589671,21.7364551024738,20.8777801938521
2010-01-29,15.8910071414821,15.0014699324229,18.1367941996877,18.4215792258605,17.0885116179611,18.5302233877939,17.777585236396,18.3017300719065,19.6690714208426,19.0895509112324,19.0851713590867,17.7638524544958,17.7156679101532,17.2638439710086,17.0037382188321,15.4639566498119,18.9009857394825,15.9397109823825,18.0555176771471,17.6365961734959,18.3152545049645,17.8297925984987,15.0813740272604,20.1382051648711,22.380790686602,16.5044145506995,17.9605149796368,17.1366662061464,17.8654515068168,17.8263747706799,18.6436223737884,17.5926018247365,17.9193433107765
2010-01-30,15.0314922667173,16.0648411696799,17.8547732983309,18.4595350445198,16.2101580271109,17.6142078145486,15.3206991344316,18.0513264406988,18.229571359827,18.2128536040944,18.1604455536097,15.3986117724485,15.2445052129056,14.4996257387016,16.3745008073218,16.0196134519471,17.3902957358604,15.4142307680622,16.0175287241727,16.8054957319581,16.2309790979908,15.4497409920348,16.0387802716658,18.437708847469,29.3323600514959,15.857291705059,15.6507804745936,19.296530704184,16.7215399034065,16.6738572334831,18.1711905831167,15.6420285376571,15.9671503620973
2010-01-31,16.4688342432194,17.4808238243408,17.7819399127847,20.3401310048859,17.8266941388477,17.3784749377804,17.0320562240081,20.030878218375,20.6314896808742,20.6658264101066,20.2477781910005,16.4709465595628,16.6642056919776,14.8870041678909,18.0983161228482,17.4634804623596,20.0032615225411,16.8699516058592,17.7859262892936,18.6313053638657,18.0499610265235,17.19977186228,17.458723905498,20.2334418402421,20.5634637057416,17.4450851819865,17.015342469285,18.1374273173714,18.6011507516759,18.5855693204744,20.3246797504803,17.4448185170773,16.6318226356539
2010-02-01,16.6001905462259,16.8883596196008,17.294968192287,18.7228877720496,16.738797127204,18.0779099411213,16.2902699192297,18.3045842532622,17.8173790283287,17.9446337241562,18.1357347345723,19.4874531156795,17.9686248797302,20.5849750615695,17.2970741896727,16.8858513876812,17.1235358277824,16.9294974360862,17.6594987743821,17.1427862735725,18.3365351241778,17.0298527286019,17.1129718370263,18.2204965595859,22.3027221351515,16.4698065884479,16.653133629936,18.0041204274285,16.9429163097203,16.9269007148006,18.2453959406111,16.4567980518345,18.1591253919214
2010-02-02,15.3544318262218,13.7051462526604,18.2836122037115,18.3408951923896,16.6250747976483,18.6466737229848,17.8231063569746,18.1519161076577,19.7097124764267,18.9866067631077,19.0962642324472,17.1371953116444,17.3774247537144,16.4792252336497,16.6219416064832,14.3535418213414,18.6980245700957,15.2293186969148,17.7141276708272,17.199289530881,17.8840950936411,17.6504953667495,13.6488431544552,20.4519142925225,23.8464288727774,16.0407678189838,18.0326553906945,16.8126979440533,17.4566594396634,17.4188966226463,18.541908564758,17.418883973656,17.7333158161344
2010-02-03,11.8475952266581,10.1003812804,12.647807811078,13.9073852777393,12.1525777497109,13.1907397311473,13.2698218125276,14.0021993414248,16.3641322331923,15.4493913830303,15.3350211597859,13.9053786973722,13.5143242221165,13.3343903627258,12.8948055310819,10.623338590551,15.2991140631637,11.7496453574462,13.8984424913308,13.0096513706574,14.6532449089681,13.4835130647668,10.1999284629175,16.6554648164198,12.6292639853105,11.7579633579901,13.3459311421941,11.0644944882789,13.0947456458316,13.1867549186023,14.6522986385385,12.8974487748045,13.242025177708
2010-02-04,14.9300046485967,13.6467367631137,14.6247802413237,15.5319029506207,15.2321461808444,14.5295630251832,14.8505929271803,15.8571817158818,17.7928532642979,17.1819151634033,16.8072944639142,14.0868347430505,14.4026725206654,12.5313455375665,15.4906153064344,14.1110525359205,17.4149237903451,14.8746486474239,15.418396059273,15.9898581618876,15.6911977585684,14.9716792968105,13.8056171555617,17.4793436169679,14.5105161142298,14.6739915521881,14.774828090019,13.7457064395935,16.0667582328734,16.1239606994389,16.3520574409186,15.1067743619598,14.1531664944515
2010-02-05,16.5980046468463,15.542556524116,16.8219418221926,19.5609169509458,17.0057100255377,17.195846253079,17.2339215116102,19.9839248509124,23.165842910735,22.6706141137486,21.3344697115648,18.5941775915555,17.7704209076034,16.7103902051286,18.3583630785221,15.9577204019828,22.798281713492,16.8112498684294,19.2027686128467,18.7180886226663,20.7183499523941,17.9241804517534,15.8608899073651,21.283496313548,16.9443671798059,16.4007368562091,17.2702591067998,15.817531131232,18.7107328958297,18.9183642465153,21.0618466658551,17.2579156229989,17.1150985744276
2010-02-06,12.7678684855485,11.7303255041931,12.4882977988819,13.6538739251719,12.7070141178967,13.0868465718459,12.8190082020614,13.8291013031825,14.8253681560472,14.765418782629,14.1983663953577,14.6994707134435,13.7679761041817,14.6278513145547,13.3335243159968,12.0435681427023,14.8562162542498,12.7888711201403,14.0275515516293,13.4112532207581,14.8546129430773,13.3851060033301,11.9354762530257,13.9357347014828,12.2444199216444,12.3551674996237,12.9273058483273,11.7929810231687,13.3884606044867,13.4717544593629,14.1974095050658,12.8300287663837,13.4412175741006
2010-02-07,11.3964066925414,11.6265194574734,12.351458210521,12.9531068533741,11.5909467372717,12.3447402671605,12.5370316624461,12.8952918563442,13.1397264270381,13.3838636307405,12.8780327073204,11.9058377706089,12.1198777811264,11.3413520431925,12.0794255308602,11.5763095182453,13.3219445473513,11.5753408141301,12.3589946265072,11.965128058905,12.5997773949823,12.3480387754784,11.7422711910901,12.2645812184559,12.9530023404188,11.6032796069151,12.5346905709459,12.124254842987,11.9853078718906,12.0423192052074,13.120206140951,12.1576217339178,12.0915988424024
2010-02-08,11.545369254551,10.6531533043829,11.2966665805084,13.8972442142505,12.2757686374027,11.5161125390419,11.508884604545,13.7857550580022,14.3837795762664,14.3754870173926,13.9953689197448,12.1442331594543,11.8554977626486,11.2608414191221,12.6043155917426,11.0941796916109,14.0441557958734,11.6692705595814,12.6187103451326,13.0893858661758,13.0045905424627,11.9923723721402,10.8094914054626,13.9572503529593,10.7290941603747,11.5900115122569,11.5013076258048,10.468568415039,13.0757945398935,13.0690621515331,14.0235171672024,11.9695806838549,11.5392377879539
2010-02-09,15.5823452712448,14.5885864570246,16.0229010158147,18.8764588530839,15.5176244803908,16.1706334307687,15.9067789457411,18.7471748749907,19.6350589083445,19.8259497281538,19.0221139699168,16.0096015380071,15.8167948729748,14.6376254785519,17.0561863583039,14.8831466433675,19.2638960216794,15.8093158836746,16.7446551274812,16.7736342968783,17.5483299023884,16.1001021857217,14.86357374556,18.3524925293786,18.5500922568339,15.1357463892386,15.9819255480263,15.5542867304567,16.5574334891449,16.7001066010618,19.2648256905322,15.7782335799327,15.6541159016828
2010-02-10,17.3791628965576,16.7300271869011,17.3288779591138,18.9163028058113,17.3113607855851,17.7904084028957,17.7198371361823,18.6759245135994,18.1976301385605,18.5573831668582,18.361177114661,18.0582911308652,17.9057707631637,18.0499369994906,17.9201651351022,16.9564476332037,18.1994808676643,17.6201557299903,17.9289384549211,17.7656164897613,18.0992162351222,17.8387637374958,17.1527030676958,17.8080817787299,17.5484611341684,16.8985798077252,17.7925188679879,16.772983871208,17.6919408122758,17.7010550541694,18.6720908109466,17.6158902146515,17.8496772116614
2010-02-11,19.1686836672252,17.4573032977102,18.2692049281274,21.8554452026802,18.7803260117039,18.7172219199435,18.8703289985488,21.2695642732473,19.5394450829541,20.5076894221989,20.2566997933838,19.0614067978289,19.0082370735269,18.935394201809,19.9911286054739,17.9221566901256,19.5797177100562,19.3106825351273,19.1134299889,19.4461550451077,19.1923164100219,19.0213121086125,17.8214863542215,18.8522555907548,17.36510945587,18.2571081162003,18.8954404000688,17.2591074356554,19.1471997353824,19.1583106359412,21.0639264318999,18.9138442288229,18.8694071358176
2010-02-12,21.4783086541527,20.6979921247528,23.5155729451178,26.2205180154476,22.4129778754136,24.3276104114762,24.3062230491851,25.4790222494756,24.912567013677,25.2606493688326,25.2162930085708,24.6383330453889,24.4612515026618,24.9647901712332,23.1297938098909,21.0539903325638,24.3069872046391,21.7726418862967,24.1603745676713,23.003769316561,24.4375727492103,24.2715064910467,20.9638750996872,25.0140878353284,23.8737285421727,21.9618298115726,24.4458530805304,21.9033896611004,23.0589686926142,23.0203412603478,25.538019892259,23.6593526147906,24.4545423433151
2010-02-13,19.9451840448519,19.7411177738127,20.6884349774513,26.0470200737107,20.4875845333145,20.9457776688146,20.2444816649946,25.0826384274264,23.1549313149647,24.5290312861942,23.8364931446424,20.7826275649106,20.4746153086584,19.9732660982443,22.1120369036866,19.9506844598618,22.9248275453192,20.5251287355449,21.1476135776766,21.705745706145,21.6150728783448,20.5740491336107,20.0788726080839,21.8054960004018,24.0473012923343,19.8986602758113,20.3774208252544,20.6002385481416,21.3072528605997,21.3198847938377,25.0165951049632,20.4257531430401,20.4762689287156
2010-02-14,16.3675193079578,16.6343400041545,18.310772373574,17.9930989457675,16.3018016178495,18.1248640684776,16.2274467297461,17.6237639993579,15.7547026417104,16.9357530637275,16.3915123529174,15.1058147797779,15.5338587441421,14.5323877603453,16.8590803819518,16.6026535158106,16.4906142771686,16.6917133467496,15.85411284491,16.610966548326,15.6526321398328,15.8815291335844,16.9193204241889,14.4549646384241,29.290464510632,16.0854294773614,16.5343939648275,19.6428218655186,16.4209761600219,16.4120472920594,17.3648536381813,16.1448276381687,16.4298250797923
2010-02-15,17.3186393202932,16.7336831186632,18.7270914361414,20.0486619297265,17.5622254538023,18.5709173623949,18.2397950461231,19.5923211141501,18.1118478862864,19.1693700537285,18.5815327115535,16.2879247552664,17.1419409312021,15.329791920461,18.2546941543116,16.948004201189,18.6447932479854,17.5091147041357,17.5472744544036,18.0313256830973,17.3003082104637,17.7632622532986,16.9258075505898,16.8614830971757,23.1563966086129,17.2679262130216,18.3053568408742,18.4610376408601,17.9318419575406,17.9290170738811,19.4725083976717,17.9691455157039,17.5322584084315
2010-02-16,16.6991739278288,16.2024226222866,16.7339753273271,18.6633351290117,16.8142832665995,17.0773954219713,16.7931142810836,18.2397181468002,17.6842597347925,17.7994346996945,18.0511034632306,17.1252653278864,16.9983442078789,17.198787003437,17.3072070698206,16.4120047032044,17.0783428778905,16.9255380068376,17.007507306008,17.1713269075189,17.0231536124637,16.9293888109387,16.4936749221607,18.1899254846865,17.6735208713965,16.4127465874454,16.874318403922,16.403688627045,17.0475178929534,17.0155546154181,18.1453589363214,16.8603134784093,17.0395697839907
2010-02-17,17.7041815923722,15.7785878609626,17.2942375037433,17.302475308739,17.1948534565461,17.2543706739797,16.7319969157989,16.8630158900131,14.4026452478228,15.1495107935868,15.6410088592705,14.3727908952378,15.5974664952269,14.2186644809114,17.1754018016425,16.3257281479546,14.7121006536848,17.6412543262502,15.5012887677073,16.9952461183366,14.3488290730249,16.1841243905813,16.1751921822021,14.9277071427821,21.6852178000771,16.5608160058045,16.8111807862968,16.9565535312264,16.8647001940151,16.7392582098859,16.1856195212619,16.9332810135795,16.2741756125187
2010-02-18,15.0235710853969,13.449845905919,14.0398726697747,16.2177207616037,14.5781647798108,15.539272856371,15.2326802966781,15.8361499145699,14.653003207189,15.1585585619673,15.2283593880276,19.2773720361607,17.4648120752762,21.4410059201832,15.2803654365836,13.8362650469214,14.6500504154286,15.0353869153243,16.3956135484905,14.8164463519701,17.1247378799147,16.0864628507126,13.756373833159,14.6026579139823,10.6083238473968,14.2499692178169,15.4533557585758,12.7160157275887,14.685385487455,14.6807045701932,15.6393056957765,15.0465608478144,17.0717274087349
2010-02-19,11.881283527189,11.0179835133982,11.3169351735417,11.3992239520293,11.9361695616635,11.4755892868634,11.944846040527,11.6548344673917,12.5577204685906,12.2494294882894,12.0882049507523,11.8591380072397,11.9183201693993,11.4768033521284,11.8558526883848,11.3012839202862,12.6129876014991,11.8019182562126,12.1663442533885,12.1568498705712,12.2615684218905,12.0490505586899,11.166874173675,12.402779657093,9.23634299676211,11.6264031854781,11.8816445799453,10.5045293373408,12.2701655956603,12.2854287282991,11.8477347422499,12.0182565820954,11.674912605042
